clip_id,minADE,parquet_index
1c247f41-a140-4b0a-b8b1-bf2fe31df0bb,2.2684522,252
1deccef7-b348-49b7-a8b9-fc918d86906c,0.7391943,253
1e38c398-1f62-4697-9e78-30829a06acc7,0.8908969,254
260dbc4d-2d16-4466-ba95-7961ad3d91e7,1.6930592,255
27473a04-e942-4dd4-ad4b-add03eef2d00,0.65112436,256
2ee1eb2d-6b14-4ade-91b1-9bfe0ac7a077,0.1839531,257
32209af7-554c-4bb4-bbf1-ab5254a558cb,7.42632,258
33d40420-52c6-4347-ad87-ae413a28b10f,0.76420087,259
363c5a17-7564-49b6-8580-9f20968f3ddc,1.9331592,260
36f183d8-b852-4323-80fb-f64e17a428ea,0.3521527,261
38ea004c-495d-4136-a3de-86188fdf6ef3,8.088181,262
42693bec-2e0b-43bd-bcbf-7d72d4c1dcb3,0.14997382,263
46e1ef89-6d65-4948-b2a8-6a658f177570,0.22777902,264
4809f923-1475-496b-8d61-511ceec400a6,0.77768385,265
4b4bd6dc-3a81-458c-ade3-2e19b397e5d9,0.003112874,266
4cfa9a8f-a008-4123-bbfa-57e02dea8510,0.44474635,267
4da973bb-4291-4116-8480-f7c84d116e1e,0.6158858,268
5300f18d-075b-4bf4-b46a-6574bbdd5274,0.8470668,269
55989740-4bd3-43c1-8753-27ec545b836b,0.3386064,270
570a3788-fc1c-4e6f-b1c5-42ad25aed9a2,0.39471456,271
57ccc64a-0958-48a7-8356-de3c6e7dac2e,1.0603712,272
5961cfc7-4c83-430a-ab44-b10622a4ed39,2.027713,273
59f3968b-a720-46db-a837-8f3c46df3e36,1.2139219,274
5b2334ed-0dcb-4206-b04a-d42c1dc36a70,0.50790626,275
5dc76f3d-2025-46e8-9887-f0c295cfcdf7,1.9310839,276
5e0630c5-639d-415c-ac01-40506267d54d,0.5956871,277
5e2ea0ec-0353-4299-b0b7-5a2782d72858,0.541471,278
5e89ef08-f895-4fd2-a4f3-9b1804766581,0.5490544,279
6112f898-2f4e-4788-aa2c-27abd488fd54,2.286736,280
6163f946-dcdd-4255-889c-4a530ad1b808,1.2931459,281
622617fd-64da-4afb-8f5b-14f8a3481354,0.5897329,282
6329548a-bc4d-45a1-97fb-d0350f4c2b23,0.55984306,283
651b5301-683a-48e8-b2cd-03c1a8f7be33,4.1704946,284
67f38dd6-31a3-4314-a192-51cd1e2eeb52,0.5151419,285
6bb48407-1d44-498e-8476-1b88e78cf380,0.25529557,286
6bcff9d3-a929-4870-8fd6-0e43327edbf6,0.10733263,287
6c42900b-bfd9-4552-91aa-9b6f47eefd0b,0.60089844,288
6dc2b3ec-7772-4504-9dc7-46766dd5067a,0.37450743,289
6ece1dcd-598f-496c-89d8-0f687971f23e,2.4956121,290
6fe1d0a0-2423-4eae-ac3d-9bbe7f16d574,0.44673222,291
752561f7-26ce-4a32-9fb4-dc2f2805ce53,0.35702616,292
77dbe66d-3ee2-4660-ab13-51291bfad00c,3.4837127,293
7b1b64f9-755f-4e51-bb9b-e073f1f63aeb,0.47993132,294
7cace2af-cc69-406c-b58e-ddc8360d0b5e,0.6015228,295
81716d6c-25ea-4146-8b15-4c9239c2aec0,6.3503447,296
8502b531-149d-4fa3-884f-360e4eea08d0,0.26016128,297
